employee_id,Job_Title,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,digital_score,hard_score,wellness_score,productivity_index,performance_score_original,composite_score,rating_label,group,department,seniority
6c54db0e-761f-4e8e-beed-872e2d9af59e,Junior Consultant (Cloud & Infra),High School,2,3116.67,38.5,24,0,0,32,5,65,1.8448810369069446,1.790411576427974,3.4298955365622033,2.134649206598511,3,6.51,Meets expectations,non_pregnant_f,Cloud & Infra,Junior
2a231021-56ea-4b65-b370-6cb61c98a0f0,Consultant (Digital Transformation),Bachelor's,4,4000.0,66.8,43,1046,0,87,5,59,4.024602086668841,3.3853250889021687,3.4330864197530864,3.5866604544023537,5,8.29,Meets expectations,non_pregnant_f,Digital Transformation,Mid
4b207ec9-a789-4bca-a826-5fe17c1a8b32,Managing Consultant (Software Engineering),Bachelor's,3,8891.67,40.2,26,6,0,51,5,49,2.546816894469416,2.1862634167587642,3.3826970560303895,2.533716187926285,3,6.36,Partially meets,non_pregnant_f,Software Engineering,Manager
0bf3381c-c1de-4420-8600-2111fda7735f,Consultant (Data & Analytics),Bachelor's,3,3908.33,49.3,35,363,1,58,5,63,2.905809597744586,2.5857714825668854,3.465413105413105,2.8577112416894392,4,7.58,Meets expectations,non_pregnant_f,Data & Analytics,Mid
af63d54b-40fe-425e-8466-cd25392c51ad,Senior Consultant (Software Engineering),Master's,3,6466.67,42.2,33,86,0,46,5,53,2.4523305009811125,2.4949369549640683,3.4887939221272553,2.680926412201819,3,6.75,Meets expectations,non_pregnant_f,Software Engineering,Senior
6f1e4ea1-ce91-4908-975e-b33b21f1da6a,Senior Consultant (Software Engineering),Master's,4,5300.0,61.4,45,835,0,77,5,56,3.8821345988923497,3.5326285104799906,3.507141500474834,3.632382935002667,5,8.45,Meets expectations,non_pregnant_f,Software Engineering,Senior
4abf1d5f-4591-48de-9bf9-348b3403bec8,Managing Consultant (Data & Analytics),Bachelor's,4,6516.67,63.8,33,927,0,83,5,50,4.131024666444651,3.26857862182691,3.397511870845204,3.5530990850158912,5,7.97,Meets expectations,non_pregnant_f,Data & Analytics,Manager
20d2d563-2077-4f42-8bf0-947cc92b4e89,Consultant (Cybersecurity),Bachelor's,3,4141.67,47.9,33,310,0,58,5,60,2.870458757283444,2.540611189048024,3.447882241215575,2.82101966995216,4,7.42,Meets expectations,non_pregnant_f,Cybersecurity,Mid
69ededf8-7cab-4971-b9a7-c098da1fadfc,Consultant (Data & Analytics),Bachelor's,2,4158.33,39.8,30,0,0,38,5,60,2.1907796650416738,2.1694410438264486,3.4116619183285852,2.4242868050914437,3,6.58,Meets expectations,non_pregnant_f,Data & Analytics,Mid
67041594-118e-4a85-8976-8d8c1568c06c,Senior Consultant (Cloud & Infra),Master's,3,4866.67,45.8,34,226,2,57,5,55,2.8710795898787644,2.624332619204036,3.3837416904083573,2.850238524647319,3,6.77,Meets expectations,non_pregnant_f,Cloud & Infra,Senior
9d21a215-060f-4ee0-825d-0e6d16710505,Junior Consultant (Data & Analytics),High School,2,2608.33,38.6,24,0,0,35,5,66,1.8733372512179125,1.814506435747688,3.444178537511871,2.158090100741592,3,6.68,Meets expectations,non_pregnant_f,Data & Analytics,Junior
4cef6e14-5d63-47f7-a3e5-8aa8c08f9772,Managing Consultant (Cloud & Infra),Bachelor's,4,7233.33,64.4,33,951,0,86,5,50,4.23958659428798,3.290429643215474,3.4105603038936376,3.5992028606728583,5,8.12,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
8cc97c39-13ef-441a-b3d3-97baae128ef6,Senior Consultant (Software Engineering),Master's,3,5583.33,46.3,37,246,0,54,5,56,2.764372392478827,2.7457424098256547,3.4844254510921178,2.899068012874899,4,7.17,Meets expectations,non_pregnant_f,Software Engineering,Senior
46222eda-c2dc-4882-ab02-c2dc92dd52ba,Junior Consultant (Digital Transformation),High School,3,3066.67,46.1,29,239,6,51,5,66,2.593938587783385,2.1701240674056215,3.2953466286799618,2.5223129357738188,4,7.43,Meets expectations,non_pregnant_f,Digital Transformation,Junior
f231ce46-48d2-44fc-88f3-a2fa209f5330,Senior Consultant (Cloud & Infra),Master's,3,5966.67,57.8,44,696,3,73,5,53,3.7284466299650485,3.250270532107645,3.3634757834757836,3.416364411738494,4,7.91,Meets expectations,non_pregnant_f,Cloud & Infra,Senior
eb652fcc-91d4-4490-bb4f-f964e5873bc9,Consultant (Cloud & Infra),Bachelor's,3,4033.33,45.5,29,214,1,52,5,60,2.6450526951777147,2.285810341301053,3.3294396961063626,2.602308918425113,3,6.78,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
5b0eecfc-3240-4d3b-9daa-dfc42ad40a75,Consultant (Cloud & Infra),Bachelor's,3,3583.33,55.7,37,614,0,63,5,61,3.1833289803851024,2.871013094303666,3.417606837606838,3.0740266087887314,4,7.95,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
ad9f3914-a2e8-4747-b4ab-20d18e6c8c85,Senior Consultant (Cybersecurity),Master's,4,6058.33,62.2,46,865,0,80,5,56,3.9696570149575447,3.497210981506276,3.438062678062678,3.6271151308529372,5,8.23,Meets expectations,non_pregnant_f,Cybersecurity,Senior
12333aa2-b6bd-457b-ba78-8bbe12899e87,Managing Consultant (Cloud & Infra),Bachelor's,4,8566.67,80.0,43,1759,1,100,5,50,4.993954788240743,4.282650094812001,3.3786134852801517,4.315234180934254,5,8.35,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
7ad68e0c-3cd1-40b8-a26f-335572fe99ed,Consultant (Cybersecurity),Bachelor's,3,3841.67,53.4,34,522,1,63,5,61,3.18722541230372,2.707290738441958,3.4877113010446346,3.0073552531210215,4,7.73,Meets expectations,non_pregnant_f,Cybersecurity,Mid
a733e942-e084-4c04-b139-3344e06df51a,Junior Consultant (Digital Transformation),High School,3,3025.0,53.1,26,513,0,56,5,66,2.702219781673871,2.208203307410061,3.4438176638176636,2.6035311209707244,4,7.67,Meets expectations,non_pregnant_f,Digital Transformation,Junior
ef587984-7a01-4a2f-b343-d7d874617d7e,Junior Consultant (Software Engineering),High School,2,2808.33,30.4,20,0,0,20,5,67,1.2953615233312248,1.4430945084044922,3.434909781576448,1.797137667516903,2,5.65,Partially meets,non_pregnant_f,Software Engineering,Junior
e21f953b-ff13-47f8-8843-b963b6863b37,Managing Consultant (Cybersecurity),Bachelor's,3,7191.67,40.3,25,12,0,52,5,50,2.7184008206752237,2.206016607939004,3.178062678062678,2.5541410857846047,3,6.07,Partially meets,non_pregnant_f,Cybersecurity,Manager
7c4baac9-38dd-4ed6-8645-5b0164888d5a,Consultant (Cybersecurity),Bachelor's,3,4100.0,44.9,30,190,2,54,5,60,2.667383805063004,2.312061383776979,3.338670465337132,2.623979926474817,3,6.82,Meets expectations,non_pregnant_f,Cybersecurity,Mid
99256c17-4671-4537-9f73-36dc2cc05e8d,Consultant (Digital Transformation),Bachelor's,3,3216.67,45.2,32,204,0,49,5,60,2.521568592639361,2.3778637612054396,3.4383855650522315,2.6330795714049744,4,7.0,Meets expectations,non_pregnant_f,Digital Transformation,Mid
bf038cbe-ed60-406c-a68b-f76660b8ef3d,Consultant (Cloud & Infra),Bachelor's,2,4041.67,34.3,27,0,0,33,5,60,1.819140063633954,1.883450487421886,3.405641025641026,2.168595467929334,3,6.17,Partially meets,non_pregnant_f,Cloud & Infra,Mid
5ba36d72-d4d9-4295-b155-9d0816231d5f,Senior Consultant (Cybersecurity),Master's,4,5100.0,69.9,49,1168,0,91,5,55,4.398109179154172,3.873505054639745,3.507749287749288,3.957735138615982,5,8.46,Meets expectations,non_pregnant_f,Cybersecurity,Senior
a778dec5-aaff-41b4-a704-18e465e95720,Junior Consultant (Data & Analytics),High School,2,2658.33,31.6,21,0,0,21,5,65,1.3974970848192423,1.501671838392022,3.4156695156695154,1.8532189477756869,2,5.82,Partially meets,non_pregnant_f,Data & Analytics,Junior
7673b9bc-e6d2-4550-8a27-2f0c1815c8be,Consultant (Software Engineering),Bachelor's,3,3258.33,53.6,37,530,0,66,5,61,3.1381813017039746,2.805948521825352,3.463475783475783,3.0371238081190253,5,8.0,Meets expectations,non_pregnant_f,Software Engineering,Mid
91eec940-4ae1-4e24-9b2b-54ef6030e1d1,Managing Consultant (Cloud & Infra),Bachelor's,4,7308.33,72.7,37,1275,0,93,5,49,4.646357886134364,3.653765044497741,3.376220322886989,3.8960339526665777,5,8.36,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
828940a1-b04d-4c6b-ae58-f542e1285003,Consultant (Cloud & Infra),Bachelor's,4,3841.67,69.4,43,1146,0,85,5,61,4.124309243983742,3.386781971989045,3.4495156695156695,3.6205868930927787,5,8.3,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
08683ef9-9a0b-4f18-b161-7826b93c21ae,Consultant (Software Engineering),Bachelor's,3,3308.33,45.8,29,227,0,47,5,60,2.4873423524201446,2.307583179277951,3.459924026590693,2.591979100683157,3,6.89,Meets expectations,non_pregnant_f,Software Engineering,Mid
efd82929-a0d5-4d01-b2a5-a6dc175d4580,Consultant (Digital Transformation),Bachelor's,3,3208.33,44.9,31,192,0,51,5,60,2.573575944429102,2.3527058974571564,3.4238176638176636,2.6331892648208415,3,6.83,Meets expectations,non_pregnant_f,Digital Transformation,Mid
418d0234-aed3-471a-8a9c-fabe1bb24caa,Senior Consultant (Software Engineering),Master's,3,5583.33,52.5,40,487,1,63,5,54,3.205864815228097,3.0180612465598373,3.4846533713200376,3.1677207421123557,4,7.56,Meets expectations,non_pregnant_f,Software Engineering,Senior
fe22c487-e982-444d-be1d-de65cbf1ade8,Junior Consultant (Software Engineering),High School,2,3133.33,34.6,23,0,0,28,5,67,1.6015385163793145,1.6826280971581726,3.459221272554606,2.013619858003802,3,6.37,Partially meets,non_pregnant_f,Software Engineering,Junior
8071971e-94ed-4d88-9f71-b4d7082c6e4f,Junior Consultant (Digital Transformation),High School,2,2383.33,23.9,19,0,4,13,5,66,1.0,1.269722683701745,3.2619563152896482,1.587252604908802,2,5.07,Partially meets,non_pregnant_f,Digital Transformation,Junior
a9e25c75-3a44-44cd-8dd1-5090e697fc45,Senior Consultant (Digital Transformation),Master's,3,4741.67,39.6,35,0,4,50,5,56,2.6012903775247507,2.4659054944870853,3.3851661918328584,2.690373098867539,3,6.61,Meets expectations,non_pregnant_f,Digital Transformation,Senior
fd67ad08-b027-4199-8221-c9fc9da647df,Consultant (Software Engineering),Bachelor's,3,3400.0,58.3,35,714,0,68,5,61,3.396741710754427,2.8731652138724977,3.4315479582146247,3.141914711805502,4,7.9,Meets expectations,non_pregnant_f,Software Engineering,Mid
a08c5392-6907-465c-a6c0-3f43e8a90cbe,Senior Consultant (Cybersecurity),Master's,3,5466.67,51.6,39,451,0,60,5,55,3.131333279609214,2.974050707602249,3.4897435897435902,3.124374055632607,4,7.49,Meets expectations,non_pregnant_f,Cybersecurity,Senior
c456a58d-9288-4863-8619-7d23a6d20747,Senior Consultant (Cloud & Infra),Master's,3,6666.67,56.2,42,630,0,69,5,55,3.5259686535020385,3.285318632888839,3.4729534662868,3.395040605752391,4,7.88,Meets expectations,non_pregnant_f,Cloud & Infra,Senior
52630ec4-8457-40f6-8ed8-3f24c4709e24,Junior Consultant (Cybersecurity),High School,2,2900.0,45.2,27,204,0,46,5,65,2.37768134560333,2.0853910750744395,3.4015954415954415,2.436319029537307,4,7.22,Meets expectations,non_pregnant_f,Cybersecurity,Junior
0c61612e-dd92-469c-9d39-31abdde14a5e,Senior Consultant (Cybersecurity),Master's,3,4866.67,41.7,34,67,0,48,5,56,2.4822719421532713,2.5131694746490094,3.5265147198480533,2.7065692639400964,3,6.72,Meets expectations,non_pregnant_f,Cybersecurity,Senior
84f6c466-070e-4669-8f5f-acc7351027cb,Consultant (Data & Analytics),Bachelor's,3,3741.67,47.3,33,284,2,54,5,61,2.694300975924983,2.5239395037852295,3.4396771130104464,2.758195467272199,4,7.38,Meets expectations,non_pregnant_f,Data & Analytics,Mid
e36a13c3-0abe-4108-a6bc-e019025900db,Junior Consultant (Cybersecurity),High School,3,2650.0,53.0,28,508,0,53,5,66,2.760567504240484,2.3411971066541164,3.433048433048433,2.68537849120889,4,7.86,Meets expectations,non_pregnant_f,Cybersecurity,Junior
fb134e8a-478e-468d-9608-4fbd15eccf75,Senior Consultant (Data & Analytics),Master's,4,5991.67,67.7,47,1082,0,88,5,54,4.311570441544298,3.7396384031726932,3.408964862298196,3.845083306509275,5,8.31,Meets expectations,non_pregnant_f,Data & Analytics,Senior
688e5966-9b69-4a5d-8f3c-fa5cf99d6578,Consultant (Cybersecurity),Bachelor's,3,4158.33,46.3,32,247,0,53,5,61,2.639863000721392,2.4116841674383003,3.4264387464387465,2.6830887332233173,4,7.18,Meets expectations,non_pregnant_f,Cybersecurity,Mid
1eae358f-80e7-4c95-ae3d-04687548d2b5,Managing Consultant (Software Engineering),Bachelor's,3,8016.67,44.0,26,155,0,49,5,50,2.713501291944864,2.3637090458450216,3.3711680911680912,2.6701385287395882,3,6.56,Meets expectations,non_pregnant_f,Software Engineering,Manager
46033bb4-1cb9-4d14-a271-ae788650ff95,Consultant (Cloud & Infra),Bachelor's,3,3991.67,57.1,37,667,0,65,5,61,3.2567908419702247,2.8817784873702545,3.4541500474833806,3.108756505772871,5,7.99,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
d2e21a16-4325-4bb9-a4c9-85bebe012612,Consultant (Software Engineering),Bachelor's,3,4508.33,46.1,31,236,0,52,5,60,2.5690880848548883,2.3759289301313435,3.456486229819563,2.6499881364860505,4,7.09,Meets expectations,non_pregnant_f,Software Engineering,Mid
1583eaae-8bd7-4b18-868d-91b638c9a3b9,Consultant (Data & Analytics),Bachelor's,2,3991.67,38.1,27,0,0,42,5,60,2.1675081518953774,2.027861365054483,3.393219373219373,2.342827002739729,3,6.16,Partially meets,non_pregnant_f,Data & Analytics,Mid
9fc34cfd-825b-4865-9809-92b4ed4b9a67,Consultant (Digital Transformation),Bachelor's,3,3366.67,54.3,32,559,0,63,5,59,3.074821423939754,2.641655751380193,3.4381386514719847,2.9309020331664195,4,7.53,Meets expectations,non_pregnant_f,Digital Transformation,Mid
42fc0086-879f-48f8-8633-310b48e1534e,Consultant (Cloud & Infra),Bachelor's,4,3875.0,70.5,43,1191,1,87,5,60,4.169341522146704,3.435994992663638,3.409116809116809,3.650623314799192,5,8.23,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
a97635c8-52ce-435c-8e54-fa9cc8e4bf18,Consultant (Cybersecurity),Bachelor's,3,3391.67,61.3,39,830,0,77,5,59,3.7529847747602427,3.0735353161034604,3.3507312440645776,3.3328093392927185,5,8.14,Meets expectations,non_pregnant_f,Cybersecurity,Mid
2d999edc-03d8-4c33-80e1-cb9317850b54,Consultant (Data & Analytics),Bachelor's,2,3475.0,41.9,29,75,0,44,5,60,2.310628651257831,2.2044642416577735,3.416201329534663,2.4786609821131687,3,6.73,Meets expectations,non_pregnant_f,Data & Analytics,Mid
3d05085c-3f95-4798-8a51-4236f77d7703,Junior Consultant (Cybersecurity),High School,3,2741.67,54.8,32,576,0,59,5,67,2.917860074929889,2.4395146870390545,3.4633048433048432,2.787776334659463,5,8.19,Meets expectations,non_pregnant_f,Cybersecurity,Junior
c8fd3f09-ab7e-4341-92f2-6b1c0ee9a83e,Consultant (Cloud & Infra),Bachelor's,3,4250.0,67.0,40,1051,0,82,5,61,3.889079157959037,3.2667095163013036,3.426628679962013,3.4854042415307656,5,8.26,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
30603993-10eb-44de-94d9-36e9cf0733f8,Junior Consultant (Software Engineering),High School,2,2350.0,35.9,21,0,0,32,5,67,1.738602707778841,1.6366912788985741,3.4185754985754984,2.023641551498039,3,6.08,Partially meets,non_pregnant_f,Software Engineering,Junior
8c7e6621-2514-4810-af09-ee9e758aa3b8,Senior Consultant (Digital Transformation),Master's,3,6225.0,40.0,33,0,0,42,5,56,2.352282690213551,2.446372573059138,3.5066096866096865,2.6301930309155717,3,6.71,Meets expectations,non_pregnant_f,Digital Transformation,Senior
0cbc6ee5-9965-45b3-a1d0-999172ba54fb,Consultant (Digital Transformation),Bachelor's,2,4333.33,41.5,29,60,0,43,5,61,2.2436147936251754,2.185307354412652,3.4550807217473882,2.4567542596433563,3,6.67,Meets expectations,non_pregnant_f,Digital Transformation,Mid
e459a914-a047-4256-94ff-59f024e2f435,Consultant (Cybersecurity),Bachelor's,3,4191.67,50.2,34,396,1,58,5,60,2.9045995567344036,2.5650128296908927,3.4201709401709404,2.837920469899956,4,7.43,Meets expectations,non_pregnant_f,Cybersecurity,Mid
2d9ca1ec-3465-4e35-b6e8-9d95ab8c77ff,Consultant (Cloud & Infra),Bachelor's,3,3608.33,52.2,33,477,0,57,5,60,2.848549303137604,2.6160747242756623,3.4412535612535615,2.850852865329825,4,7.48,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
c49f4f49-b9b6-484d-8a8b-c80257ae5cd5,Junior Consultant (Cybersecurity),High School,2,3008.33,35.4,25,0,0,26,5,65,1.6282631681076245,1.726604422491925,3.4135992402659068,2.0345010097314313,3,6.5,Meets expectations,non_pregnant_f,Cybersecurity,Junior
efccc625-88c2-42e1-a875-ccdd673ddc30,Consultant (Software Engineering),Bachelor's,3,4483.33,64.6,40,959,0,76,5,60,3.7607282604911485,3.2402062170574775,3.4453751187084523,3.437396610417774,5,8.3,Meets expectations,non_pregnant_f,Software Engineering,Mid
5b00ba98-929d-4ae8-9f99-8c9e3ef3ec73,Senior Consultant (Data & Analytics),Master's,4,5983.33,67.2,48,1062,0,84,5,55,4.094283471663694,3.7171700233545533,3.508850902184235,3.7886402336132314,5,8.46,Meets expectations,non_pregnant_f,Data & Analytics,Senior
fcded05a-42e6-4e86-91cf-01bc65a418e5,Consultant (Cloud & Infra),Bachelor's,3,3833.33,44.9,32,191,0,54,5,60,2.663019668159707,2.410873215479502,3.4568281101614438,2.695708130219952,4,7.11,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
c39272ef-c178-49a1-9ba2-430f2101c4a8,Consultant (Cloud & Infra),Bachelor's,3,4558.33,47.8,33,305,0,54,5,60,2.708830899820283,2.493495026173032,3.426780626780627,2.7447529083887265,4,7.2,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
fe24a6ce-b14f-487d-8f07-5307d79b01fe,Junior Consultant (Digital Transformation),High School,2,2650.0,44.4,25,172,0,42,5,66,2.26701002944239,2.025467742645495,3.420797720797721,2.3769964243150086,4,6.97,Meets expectations,non_pregnant_f,Digital Transformation,Junior
6a033896-82e9-412b-a510-aa7d0a763f38,Managing Consultant (Digital Transformation),Bachelor's,3,8108.33,54.7,30,574,0,67,5,49,3.5104539415310514,2.8996095422019503,3.391889838556505,3.1813189212715915,4,7.43,Meets expectations,non_pregnant_f,Digital Transformation,Manager
d8591b3f-986a-40e1-ae32-bb4363c1d61b,Senior Consultant (Data & Analytics),Master's,3,5783.33,45.7,35,221,0,50,5,54,2.6928640175497556,2.659647319596505,3.4953656220322884,2.836755989469637,4,6.98,Meets expectations,non_pregnant_f,Data & Analytics,Senior
6b66f138-fb4a-4c52-8c97-2ed6b5d5ecab,Consultant (Digital Transformation),Bachelor's,3,4575.0,56.7,37,650,0,63,5,60,3.206981648127453,2.8639656723152336,3.4373219373219372,3.0815417180602402,5,8.05,Meets expectations,non_pregnant_f,Digital Transformation,Mid
8b1086af-781a-42a0-8a4a-b220dcc39a83,Senior Consultant (Digital Transformation),Master's,3,4758.33,59.2,45,749,0,75,5,54,3.6743304446678784,3.376587608935357,3.4546058879392216,3.4815141154558864,5,8.18,Meets expectations,non_pregnant_f,Digital Transformation,Senior
fe19a5a3-673f-448e-80a2-02ee15ee9100,Senior Consultant (Cybersecurity),Master's,3,6100.0,40.6,33,23,0,45,5,55,2.391096655840008,2.4106575573130913,3.4782905982905987,2.618315895066668,3,6.62,Meets expectations,non_pregnant_f,Cybersecurity,Senior
06c00f08-0835-4ed9-9c7b-4b171bd7c7e0,Managing Consultant (Cloud & Infra),Bachelor's,4,8941.67,75.1,38,1369,0,97,5,51,4.7520131634264136,3.7461873412698563,3.3977967711301047,3.9782569738888736,5,8.38,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
241a653b-a56f-4bbc-b0fe-b8e7bc9216e7,Junior Consultant (Cloud & Infra),High School,3,2833.33,52.7,27,496,0,56,5,67,2.762464955068004,2.266802196905764,3.429021842355176,2.647944953444318,4,7.57,Meets expectations,non_pregnant_f,Cloud & Infra,Junior
9f1643e3-a8ed-46ef-9b6e-90e44200b9a8,Junior Consultant (Cloud & Infra),High School,2,2341.67,38.0,23,0,0,36,5,68,1.9170856986162894,1.766385362039319,3.447882241215575,2.1478948388476615,3,6.4,Partially meets,non_pregnant_f,Cloud & Infra,Junior
6a5576c1-22ff-4568-a1a4-83d7b5bcd6d2,Junior Consultant (Digital Transformation),High School,3,3150.0,66.6,34,1038,0,73,5,67,3.5496224308647566,2.8071146633194104,3.4157264957264957,3.151589360064431,5,8.17,Meets expectations,non_pregnant_f,Digital Transformation,Junior
0243b68e-bc31-4ba2-99bc-df6d937def39,Consultant (Cybersecurity),Bachelor's,2,4475.0,31.5,24,0,1,31,5,60,1.7197879848364828,1.7308676588995318,3.4024881291547957,2.06186785073167,2,5.78,Partially meets,non_pregnant_f,Cybersecurity,Mid
39e950a7-6997-4bf1-823b-be0437ef12fc,Consultant (Software Engineering),Bachelor's,3,3716.67,49.8,30,382,0,53,5,61,2.7084691635806504,2.4496625064226256,3.4625641025641025,2.7298848227983283,4,7.19,Meets expectations,non_pregnant_f,Software Engineering,Mid
1d46681e-7da0-4ad5-ad07-ed66dd48d95e,Consultant (Cybersecurity),Bachelor's,2,4516.67,38.0,29,0,0,38,5,61,2.090418386520443,2.0784235974713905,3.4273884140550805,2.3518149975028444,3,6.49,Partially meets,non_pregnant_f,Cybersecurity,Mid
b18d5d76-24ff-4b60-b707-ff18ce1dfa8a,Consultant (Cybersecurity),Bachelor's,2,3516.67,40.7,29,28,0,38,5,62,2.1587826521397018,2.136152723670532,3.4618043684710353,2.4080720311713835,3,6.82,Meets expectations,non_pregnant_f,Cybersecurity,Mid
d4c1061b-e29e-4a6a-a2dd-5531ac0b8c92,Senior Consultant (Software Engineering),Master's,3,5141.67,56.2,43,632,2,73,5,56,3.6221699652674957,3.172794502013228,3.4028490028490026,3.3536180411566634,4,7.88,Meets expectations,non_pregnant_f,Software Engineering,Senior
b7e4cc17-7ada-4240-8630-5c31f701e95f,Consultant (Data & Analytics),Bachelor's,3,4091.67,54.3,36,559,0,64,5,60,3.151547233834323,2.7670353970024752,3.4524026590693255,3.0194624004653994,4,7.93,Meets expectations,non_pregnant_f,Data & Analytics,Mid
c3dfa6fd-2b7d-4941-93d4-c382a6553ace,Consultant (Cybersecurity),Bachelor's,3,3516.67,52.4,35,485,0,63,5,60,3.063709130774724,2.6952002290445787,3.4483570750237416,2.956384268759455,4,7.81,Meets expectations,non_pregnant_f,Cybersecurity,Mid
f1bd58c1-8559-42ed-af7a-35b36d3a78a2,Junior Consultant (Data & Analytics),High School,3,2958.33,48.7,26,339,0,45,5,66,2.43773178062306,2.157137532457658,3.452421652421653,2.5003726309000776,4,7.4,Meets expectations,non_pregnant_f,Data & Analytics,Junior
d2ce3122-ab0d-4358-bc17-88cd8b7133da,Senior Consultant (Cybersecurity),Master's,3,4983.33,55.0,43,583,0,68,5,55,3.3760156667299612,3.2667062777110782,3.512592592592593,3.3486763573930465,5,7.96,Meets expectations,non_pregnant_f,Cybersecurity,Senior
27ed2cb0-91e3-48e7-b9e7-6680c0f9cbc9,Managing Consultant (Digital Transformation),Bachelor's,2,6533.33,35.7,24,0,4,42,5,50,2.3134415388881022,2.055163206503301,3.3016334283000948,2.3819407505781003,3,5.96,Partially meets,non_pregnant_f,Digital Transformation,Manager
b01d7e92-666c-41f7-8b56-06e4a821c74e,Managing Consultant (Cloud & Infra),Bachelor's,3,6616.67,58.5,32,720,2,75,5,49,3.7877597222509265,3.04855020078214,3.3735802469135803,3.335319066449064,4,7.79,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
f235030f-2929-4fe0-b3e8-3e439c45f958,Consultant (Cloud & Infra),Bachelor's,3,4225.0,54.0,36,544,0,61,5,61,3.1084368181469535,2.732177429998086,3.4220892687559354,2.9830376141943162,4,7.71,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
99183188-26eb-413b-9511-2ed164af9ff3,Consultant (Digital Transformation),Bachelor's,3,3241.67,53.1,33,512,0,62,5,61,3.0855936184623074,2.6838633753453043,3.433143399810066,2.954238453173357,4,7.58,Meets expectations,non_pregnant_f,Digital Transformation,Mid
9e8ab85b-5526-44ac-b3c2-10b82f5b535c,Managing Consultant (Cloud & Infra),Bachelor's,4,7208.33,68.0,37,1091,0,93,5,48,4.484278967992029,3.5684378781774493,3.400550807217474,3.8096127909298287,5,8.4,Meets expectations,non_pregnant_f,Cloud & Infra,Manager
36852702-02bb-47fb-b26e-5ea1439f42b4,Junior Consultant (Cybersecurity),High School,2,3000.0,45.0,26,194,0,41,5,65,2.19700463530038,2.0111773965867936,3.4122317188983855,2.347136432663188,4,7.18,Meets expectations,non_pregnant_f,Cybersecurity,Junior
985e0852-d5bb-4c25-bc96-a4efe66f1899,Consultant (Digital Transformation),Bachelor's,3,4533.33,61.1,39,823,0,77,5,62,3.6718110516246716,3.0848859294829385,3.4742830009496677,3.338842880418804,5,8.33,Meets expectations,non_pregnant_f,Digital Transformation,Mid
979c0310-7d1b-4487-8035-3505eb66157d,Consultant (Cybersecurity),Bachelor's,3,3675.0,52.3,33,480,0,60,5,61,2.9824039176256676,2.6306227041146233,3.443798670465337,2.8987922614380794,4,7.47,Meets expectations,non_pregnant_f,Cybersecurity,Mid
901667ab-d1d5-4d8b-a7f4-ce6dcec4515b,Consultant (Cloud & Infra),Bachelor's,2,3933.33,41.5,29,60,0,42,5,60,2.2588287984767135,2.171433905005412,3.444368471035138,2.4522392862527473,3,6.59,Meets expectations,non_pregnant_f,Cloud & Infra,Mid
bf3e1ab1-f8aa-468f-a3e7-32d7bb5b4ed4,Junior Consultant (Software Engineering),High School,2,2983.33,39.3,24,0,0,33,5,68,1.8900697715416497,1.813400127579021,3.4743589743589745,2.1685927901238005,3,6.7,Meets expectations,non_pregnant_f,Software Engineering,Junior
c3567140-ad11-4efe-a7c2-26f5aef0136f,Senior Consultant (Software Engineering),Master's,3,6475.0,58.3,43,714,0,70,5,54,3.5337920318993667,3.2319040354726125,3.486172839506173,3.373324195207351,4,7.93,Meets expectations,non_pregnant_f,Software Engineering,Senior
8b92ed99-c647-4fad-b69e-935df5a81d65,Senior Consultant (Data & Analytics),Master's,3,6225.0,44.0,33,157,2,51,5,56,2.7005098566883685,2.53105379866374,3.368243114909782,2.749328479320337,3,6.6,Meets expectations,non_pregnant_f,Data & Analytics,Senior
ccbe9ee0-62e5-422d-9fef-18c4ba7af4ac,Senior Consultant (Cloud & Infra),Master's,4,5500.0,69.5,48,1150,0,88,5,54,4.2802197825060855,3.735885151592215,3.511111111111111,3.8542307327701555,5,8.46,Meets expectations,non_pregnant_f,Cloud & Infra,Senior
7eef4881-8834-49a2-9a5f-424a53e461f6,Senior Consultant (Cybersecurity),Master's,3,5391.67,54.2,40,554,0,65,5,56,3.2873841851079795,3.089264994640057,3.443000949667616,3.2194479427859455,4,7.54,Meets expectations,non_pregnant_f,Cybersecurity,Senior
