employee_id,Job_Title,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,digital_score,hard_score,wellness_score,productivity_index,composite_score,rating_label,capacity_mean,physical_mean,mental_mean,energy_mean,group,department,seniority,job_title,wellness_index,prod_adj,performance_score_adjusted,rating_label_adjusted
e21f953b-ff13-47f8-8843-b963b6863b37,Managing Consultant (Cybersecurity),Bachelor's,3,7191.67,28.8,25,0,0,43,5,50,2.718400820675224,3.011848021030797,3.178062678062678,2.9570567923305013,6.07,Partially meets,0.5405522120843255,5.02510209317745,6.051237055507795,5.096011396011396,non_pregnant_f,Cybersecurity,Manager,Managing Consultant (Cybersecurity),5.390783514898881,3.488563033430378,3.5445287261215177,Advanced
7c4baac9-38dd-4ed6-8645-5b0164888d5a,Consultant (Cybersecurity),Bachelor's,3,4100.0,32.0,30,0,2,42,5,60,2.667383805063004,3.120669095459018,3.338670465337132,3.0282837823158366,6.82,Meets expectations,0.5981287125819099,5.991417037498304,5.929476582058097,6.02991452991453,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),5.98360271649031,2.976582619135427,2.880318619633865,Proficient
99256c17-4671-4537-9f73-36dc2cc05e8d,Consultant (Digital Transformation),Bachelor's,3,3216.67,32.3,32,0,0,38,5,60,2.521568592639361,3.2462095045376094,3.4383855650522315,3.0672524430710597,7.0,Meets expectations,0.6227756903649581,6.32764874865097,6.2332195719107135,6.104843304843304,non_pregnant_f,Digital Transformation,Mid,Consultant (Digital Transformation),6.221903875134996,2.7811138665999517,2.6267301672017753,Proficient
bf038cbe-ed60-406c-a68b-f76660b8ef3d,Consultant (Cloud & Infra),Bachelor's,3,4041.67,24.5,27,0,0,20,5,60,1.819140063633954,2.7885178827763037,3.405641025641026,2.621129165606543,6.17,Partially meets,0.6094080483761786,6.259963664714138,5.948276056900731,6.070655270655271,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.09296499742338,2.461838889560142,2.212523567540164,Developing
5ba36d72-d4d9-4295-b155-9d0816231d5f,Senior Consultant (Cybersecurity),Master's,4,5100.0,50.0,49,388,0,85,5,55,4.398109179154172,4.052175737978441,3.507749287749288,4.0470704802853295,8.46,Meets expectations,0.6399534366498898,6.793384134402477,6.772074250954572,5.505413105413106,non_pregnant_f,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.356957163590052,3.6280683299152194,3.7255138287672724,Advanced
a778dec5-aaff-41b4-a704-18e465e95720,Junior Consultant (Data & Analytics),High School,2,2658.33,22.6,21,0,0,10,5,65,1.3974970848192425,2.009940521953735,3.415669515669516,2.1073532895565434,5.82,Partially meets,0.6098370532961713,6.098937476570862,5.69762790454075,6.565242165242164,non_pregnant_f,Data & Analytics,Junior,Junior Consultant (Data & Analytics),6.120602515451259,1.9208736021238058,1.510710370898599,Needs Improvement
7673b9bc-e6d2-4550-8a27-2f0c1815c8be,Consultant (Software Engineering),Bachelor's,3,3258.33,38.3,37,0,0,53,5,61,3.1381813017039746,3.539000691966971,3.463475783475783,3.4036498931898347,8.0,Meets expectations,0.629141189385079,6.364856411447191,6.311216643022712,6.182621082621083,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.286231379030329,3.0542268001748725,2.98104913259182,Proficient
91eec940-4ae1-4e24-9b2b-54ef6030e1d1,Managing Consultant (Cloud & Infra),Bachelor's,4,7308.33,51.9,37,465,0,91,5,49,4.646357886134364,3.972163522996511,3.376220322886989,4.0552331919159625,8.36,Meets expectations,0.5956647504366401,6.205565069769119,6.5421213285427005,4.983190883190883,non_pregnant_f,Cloud & Infra,Manager,Managing Consultant (Cloud & Infra),5.910292427167568,4.075653686448692,4.30618197353373,Expert
828940a1-b04d-4c6b-ae58-f542e1285003,Consultant (Cloud & Infra),Bachelor's,4,3841.67,49.6,43,373,0,78,5,61,4.124309243983742,3.949164388117709,3.449515669515669,3.9017781011571113,8.3,Meets expectations,0.6190802622010276,6.33975215673924,6.071088057551417,6.156695156695156,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.189178456995271,3.647834342458471,3.7511569684843824,Advanced
08683ef9-9a0b-4f18-b161-7826b93c21ae,Consultant (Software Engineering),Bachelor's,3,3308.33,32.7,29,0,0,37,5,60,2.487342352420145,2.7286868811677536,3.459924026590693,2.8025309516280585,6.89,Meets expectations,0.6216193906030256,6.429560962829591,6.116585239991901,6.083475783475784,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.2098739954324245,2.5282272059051896,2.298651453369165,Developing
efd82929-a0d5-4d01-b2a5-a6dc175d4580,Consultant (Digital Transformation),Bachelor's,3,3208.33,32.1,31,0,0,39,5,60,2.573575944429102,2.995851305444181,3.423817663817664,2.9547619688143536,6.83,Meets expectations,0.6174202446136405,6.361086344673047,6.054583647951118,6.095726495726495,non_pregnant_f,Digital Transformation,Mid,Consultant (Digital Transformation),6.170465496116886,2.7192277645143963,2.546443161471373,Developing
418d0234-aed3-471a-8a9c-fabe1bb24caa,Senior Consultant (Software Engineering),Master's,3,5583.33,37.5,40,0,1,55,5,54,3.205864815228097,3.440424976462712,3.4846533713200376,3.378902607063792,7.56,Meets expectations,0.6208642980519337,6.398977740503869,6.684812948647839,5.431054131054131,non_pregnant_f,Software Engineering,Senior,Senior Consultant (Software Engineering),6.171614940068612,3.1422375955604713,3.095228617085643,Proficient
fe22c487-e982-444d-be1d-de65cbf1ade8,Junior Consultant (Software Engineering),High School,2,3133.33,24.7,23,0,0,15,5,67,1.6015385163793143,2.3892271019862377,3.459221272554606,2.3669193604178345,6.37,Partially meets,0.6186230149650821,6.081727457378617,5.830822664944854,6.722792022792023,non_pregnant_f,Software Engineering,Junior,Junior Consultant (Software Engineering),6.211780715038498,2.090739810083436,1.7310837463779984,Needs Improvement
8071971e-94ed-4d88-9f71-b4d7082c6e4f,Junior Consultant (Digital Transformation),High School,2,2383.33,17.1,19,0,4,0,5,66,1.0,1.8849733115843108,3.261956315289648,1.894877918850085,5.07,Partially meets,0.562660209902239,5.16942672895659,5.179839341510312,6.681196581196581,non_pregnant_f,Digital Transformation,Junior,Junior Consultant (Digital Transformation),5.676820883887828,2.144984517280867,1.80145730313527,Developing
a9e25c75-3a44-44cd-8dd1-5090e697fc45,Senior Consultant (Digital Transformation),Master's,3,4741.67,28.3,35,0,4,40,5,56,2.6012903775247507,3.173291989906466,3.3851661918328584,3.04406634657723,6.61,Meets expectations,0.5981441557902636,5.966702313406027,6.285279671321896,5.644159544159543,non_pregnant_f,Digital Transformation,Senior,Senior Consultant (Digital Transformation),5.9653805096291554,3.010291940720509,2.9240509020698786,Proficient
fd67ad08-b027-4199-8221-c9fc9da647df,Consultant (Software Engineering),Bachelor's,3,3400.0,41.6,35,64,0,60,5,61,3.396741710754427,3.4283876279192755,3.4315479582146247,3.419525918828891,7.9,Meets expectations,0.6166106311601797,6.246259632648631,6.116730317471276,6.13019943019943,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.164396460106445,3.189962348962891,3.1571436096409173,Proficient
a08c5392-6907-465c-a6c0-3f43e8a90cbe,Senior Consultant (Cybersecurity),Master's,3,5466.67,36.8,39,0,0,53,5,55,3.131333279609214,3.549367531340088,3.4897435897435902,3.4120324675015263,7.49,Meets expectations,0.6271735636851763,6.587547468063131,6.5400000169590005,5.59031339031339,non_pregnant_f,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.239286958445174,3.108792651953645,3.0518393214518342,Proficient
c456a58d-9288-4863-8619-7d23a6d20747,Senior Consultant (Cloud & Infra),Master's,4,6666.67,40.1,42,5,0,63,5,55,3.5259686535020385,3.768252964312556,3.4729534662868,3.636507771464249,7.88,Meets expectations,0.6207973405867692,6.282742554790006,6.727340192133558,5.514814814814815,non_pregnant_f,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.174965853912792,3.396546176854671,3.425152038267206,Advanced
52630ec4-8457-40f6-8ed8-3f24c4709e24,Junior Consultant (Cybersecurity),High School,3,2900.0,32.3,27,0,0,34,5,65,2.37768134560333,2.902784984041138,3.401595441595441,2.845015984020656,7.22,Meets expectations,0.6025636372463063,5.927472634693907,5.697666695664541,6.522792022792022,non_pregnant_f,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.0493104510501565,2.728672452288566,2.5586960854057055,Developing
0c61612e-dd92-469c-9d39-31abdde14a5e,Senior Consultant (Cybersecurity),Master's,3,4866.67,29.8,34,0,0,37,5,56,2.4822719421532717,3.1080612664760587,3.5265147198480533,3.0040151598536213,6.72,Meets expectations,0.6365310680825021,6.757118436646124,6.57356165264637,5.665242165242166,non_pregnant_f,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.331974084844886,2.6095910198900296,2.404207576303153,Developing
84f6c466-070e-4669-8f5f-acc7351027cb,Consultant (Data & Analytics),Bachelor's,3,3741.67,33.8,33,0,2,42,5,61,2.694300975924983,3.0873804971721035,3.4396771130104464,3.039915963965636,7.38,Meets expectations,0.615204797177368,6.289808239939136,6.038875830818387,6.123361823361823,non_pregnant_f,Data & Analytics,Mid,Consultant (Data & Analytics),6.1506819647064495,2.8238445266786307,2.6821661477367575,Proficient
e36a13c3-0abe-4108-a6bc-e019025900db,Junior Consultant (Cybersecurity),High School,3,2650.0,37.9,28,0,0,44,5,66,2.760567504240484,3.0282524593029367,3.433048433048433,3.0289061675333,7.86,Meets expectations,0.6208398642722448,6.188090829261313,5.844696501594032,6.656410256410257,non_pregnant_f,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.229732529088534,2.7350658686163016,2.5669904881236554,Developing
fb134e8a-478e-468d-9608-4fbd15eccf75,Senior Consultant (Data & Analytics),Master's,4,5991.67,48.4,47,327,0,83,5,54,4.311570441544298,4.028743375136783,3.408964862298196,3.98963579249132,8.31,Meets expectations,0.6018398037119652,6.104741203765119,6.382745251497378,5.492592592592593,non_pregnant_f,Data & Analytics,Senior,Senior Consultant (Data & Analytics),5.993359682618364,3.9283358597806433,4.115061402108233,Advanced
688e5966-9b69-4a5d-8f3c-fa5cf99d6578,Consultant (Cybersecurity),Bachelor's,3,4158.33,33.1,32,0,0,41,5,61,2.639863000721392,3.0143302212526755,3.4264387464387465,2.9844117601305045,7.18,Meets expectations,0.6248889308791598,6.662128615602146,5.94910579535309,6.116524216524216,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.242586209159818,2.677926186955016,2.4928611796945863,Developing
1eae358f-80e7-4c95-ae3d-04687548d2b5,Managing Consultant (Software Engineering),Bachelor's,3,8016.67,31.4,26,0,0,43,5,50,2.713501291944864,2.9101124886360603,3.3711680911680912,2.943340250135108,6.56,Meets expectations,0.6011594864515886,6.127045638629975,6.755655195273776,5.008831908831908,non_pregnant_f,Software Engineering,Manager,Managing Consultant (Software Engineering),5.963844247578553,2.911077197825001,2.7953361444272042,Proficient
46033bb4-1cb9-4d14-a271-ae788650ff95,Consultant (Cloud & Infra),Bachelor's,3,3991.67,40.8,37,31,0,56,5,61,3.2567908419702247,3.4926260539862444,3.4541500474833806,3.414180289080866,7.99,Meets expectations,0.626127529813131,6.407452127180893,6.239170824744951,6.116524216524216,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.254382389483354,3.0960897954027295,3.0353594611548345,Proficient
d2e21a16-4325-4bb9-a4c9-85bebe012612,Consultant (Software Engineering),Bachelor's,3,4508.33,32.9,31,0,0,39,5,60,2.5690880848548883,3.099598902939756,3.456486229819563,3.0118231228902568,7.09,Meets expectations,0.6222176337379598,6.412012725705623,6.187123574011421,6.041595441595442,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.213577247104162,2.7338761689361553,2.5654470490990855,Developing
1583eaae-8bd7-4b18-868d-91b638c9a3b9,Consultant (Data & Analytics),Bachelor's,3,3991.67,27.2,27,0,0,29,5,60,2.1675081518953774,2.7501195845054567,3.393219373219373,2.7039561124652165,6.16,Partially meets,0.6031512030137495,6.113597303767114,5.91856161017884,6.067521367521367,non_pregnant_f,Data & Analytics,Mid,Consultant (Data & Analytics),6.033226760489107,2.6034354950351193,2.396221798517107,Developing
9fc34cfd-825b-4865-9809-92b4ed4b9a67,Consultant (Digital Transformation),Bachelor's,3,3366.67,38.8,32,0,0,52,5,59,3.074821423939754,3.2874053582074483,3.4381386514719847,3.2537768365800472,7.53,Meets expectations,0.6226534021761412,6.426139230220485,6.239415850269996,5.978632478632479,non_pregnant_f,Digital Transformation,Mid,Consultant (Digital Transformation),6.214729186374321,2.974696620562513,2.8778718476910834,Proficient
42fc0086-879f-48f8-8633-310b48e1534e,Consultant (Cloud & Infra),Bachelor's,4,3875.0,50.4,43,405,1,79,5,60,4.169341522146704,3.924806331192764,3.409116809116809,3.895028984063755,8.23,Meets expectations,0.6083728507397117,5.967479498476161,6.192868129496067,6.092022792022792,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.084123473331673,3.7444368782209563,3.876482818408034,Advanced
a97635c8-52ce-435c-8e54-fa9cc8e4bf18,Consultant (Cybersecurity),Bachelor's,4,3391.67,43.8,39,147,0,69,5,59,3.7529847747602423,3.692628718917943,3.3507312440645776,3.64235604069996,8.14,Meets expectations,0.5868689620838042,5.691468599608479,5.993432148573477,5.929914529914529,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),5.871605092698829,3.700836604564902,3.8199186577499367,Advanced
2d999edc-03d8-4c33-80e1-cb9317850b54,Consultant (Data & Analytics),Bachelor's,3,3475.0,29.9,29,0,0,33,5,60,2.310628651257831,2.983453960376007,3.416201329534663,2.8681558414722854,6.73,Meets expectations,0.6062411012630436,6.045397648025297,6.039635037634313,6.108831908831909,non_pregnant_f,Data & Analytics,Mid,Consultant (Data & Analytics),6.064621531497173,2.736749478677605,2.5691746943684235,Developing
3d05085c-3f95-4798-8a51-4236f77d7703,Junior Consultant (Cybersecurity),High School,3,2741.67,39.1,32,0,0,48,5,67,2.917860074929889,3.3360057683911,3.4633048433048432,3.236021875335485,8.19,Meets expectations,0.6194182095351163,6.083373486882337,5.819662048064821,6.760398860398861,non_pregnant_f,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.221144798448673,2.950630068103112,2.8466494670579046,Proficient
c8fd3f09-ab7e-4341-92f2-6b1c0ee9a83e,Consultant (Cloud & Infra),Bachelor's,4,4250.0,47.8,40,305,0,72,5,61,3.889079157959037,3.998648003236031,3.426628679962013,3.85137348499813,8.26,Meets expectations,0.6142277072724562,6.177830301136926,6.0955864878441215,6.155270655270655,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.142895814750568,3.6429619553067574,3.744835850139758,Advanced
30603993-10eb-44de-94d9-36e9cf0733f8,Junior Consultant (Software Engineering),High School,2,2350.0,25.7,21,0,0,18,5,67,1.738602707778841,2.306738367051264,3.4185754985754984,2.358665095574384,6.08,Partially meets,0.6085911213938657,6.012996913254815,5.603159668694464,6.734188034188034,non_pregnant_f,Software Engineering,Junior,Junior Consultant (Software Engineering),6.116781538712438,2.175944432680125,1.8416226847202442,Developing
8c7e6621-2514-4810-af09-ee9e758aa3b8,Senior Consultant (Digital Transformation),Master's,3,6225.0,28.6,33,0,0,34,5,56,2.352282690213551,3.1928181410479493,3.5066096866096865,3.003415814909977,6.71,Meets expectations,0.6298198451698013,6.472723776520776,6.711872532359992,5.6119658119658125,non_pregnant_f,Digital Transformation,Senior,Senior Consultant (Digital Transformation),6.26552070694886,2.6743675971910723,2.48824449667301,Developing
0cbc6ee5-9965-45b3-a1d0-999172ba54fb,Consultant (Digital Transformation),Bachelor's,3,4333.33,29.7,29,0,0,31,5,61,2.243614793625176,3.0423468386377994,3.455080721747388,2.88527400175593,6.67,Meets expectations,0.6190537253124616,6.369276287372567,6.0481317374279255,6.148148148148148,non_pregnant_f,Digital Transformation,Mid,Consultant (Digital Transformation),6.188518724316213,2.6319792790234646,2.4332526482783576,Developing
e459a914-a047-4256-94ff-59f024e2f435,Consultant (Cybersecurity),Bachelor's,3,4191.67,35.8,34,0,1,48,5,60,2.904599556734404,3.376704938046612,3.4201709401709404,3.2437665240778157,7.43,Meets expectations,0.6161041954028629,6.387451423291332,5.985000557694008,6.102279202279202,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.158243727754847,3.020255927958911,2.936977531370287,Proficient
2d9ca1ec-3465-4e35-b6e8-9d95ab8c77ff,Consultant (Cloud & Infra),Bachelor's,3,3608.33,37.3,33,0,0,46,5,60,2.848549303137604,3.313387206689349,3.441253561253561,3.199509106536668,7.48,Meets expectations,0.6155550351135559,6.3208589513697495,6.09670859644125,6.031339031339032,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.149635526383345,2.9844671409275687,2.890547485646981,Proficient
c49f4f49-b9b6-484d-8a8b-c80257ae5cd5,Junior Consultant (Cybersecurity),High School,2,3008.33,25.3,25,0,0,16,5,65,1.6282631681076245,2.6501698446311925,3.4135992402659068,2.496283720801065,6.5,Meets expectations,0.6107363482029545,6.082835144554618,5.740156977483401,6.5643874643874645,non_pregnant_f,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.129126528808495,2.3014182258729248,2.0044042271602382,Developing
efccc625-88c2-42e1-a875-ccdd673ddc30,Consultant (Software Engineering),Bachelor's,4,4483.33,46.1,40,240,0,69,5,60,3.760728260491149,3.64168082932096,3.4453751187084523,3.6381339165495135,8.3,Meets expectations,0.6196875936773429,6.3848121780121785,6.09222041301325,6.0997150997151,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.1922492302468415,3.381169173219515,3.405202913385089,Advanced
5b00ba98-929d-4ae8-9f99-8c9e3ef3ec73,Senior Consultant (Data & Analytics),Master's,4,5983.33,48.0,48,313,0,77,5,55,4.094283471663694,4.116583805167349,3.508850902184235,3.98834712451963,8.46,Meets expectations,0.6312816272256764,6.527095035354969,6.774235950091708,5.524501424501424,non_pregnant_f,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.275277469982701,3.649700337071761,3.7535777885903734,Advanced
fcded05a-42e6-4e86-91cf-01bc65a418e5,Consultant (Cloud & Infra),Bachelor's,3,3833.33,32.1,32,0,0,42,5,60,2.663019668159707,2.988534829088218,3.456828110161444,2.9845389370243103,7.11,Meets expectations,0.627949659349212,6.543869873168724,6.16580293363416,6.103703703703704,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.271125503502197,2.649976797285647,2.4566014584821616,Developing
c39272ef-c178-49a1-9ba2-430f2101c4a8,Consultant (Cloud & Infra),Bachelor's,3,4558.33,34.2,33,0,0,43,5,60,2.708830899820283,3.28536495277926,3.426780626780627,3.1406878716918403,7.2,Meets expectations,0.614447323420457,6.283011638651259,6.086057186792812,6.050997150997151,non_pregnant_f,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.140021992147074,2.9351035692840077,2.826506396842573,Proficient
fe24a6ce-b14f-487d-8f07-5307d79b01fe,Junior Consultant (Digital Transformation),High School,3,2650.0,31.7,25,0,0,32,5,66,2.26701002944239,2.817346972332727,3.420797720797721,2.7729360391586244,6.97,Meets expectations,0.6122943515234975,6.08650748727856,5.720437354784742,6.635042735042735,non_pregnant_f,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.147329192368679,2.5601630133383946,2.340082893837819,Developing
6a033896-82e9-412b-a510-aa7d0a763f38,Managing Consultant (Digital Transformation),Bachelor's,3,8108.33,39.1,30,0,0,63,5,49,3.5104539415310514,3.403560185605037,3.391889838556505,3.4332942429731346,7.43,Meets expectations,0.600032180031529,6.027983854322415,6.831055233269501,4.998860398860399,non_pregnant_f,Digital Transformation,Manager,Managing Consultant (Digital Transformation),5.9526331621507715,3.4120605028275945,3.44527931622324,Advanced
d8591b3f-986a-40e1-ae32-bb4363c1d61b,Senior Consultant (Data & Analytics),Master's,3,5783.33,32.6,35,0,0,42,5,54,2.692864017549756,3.457640125394112,3.4953656220322884,3.2357523923684406,6.98,Meets expectations,0.6309604807751579,6.602399489918941,6.713687506587401,5.496581196581197,non_pregnant_f,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.270889397695846,2.9014225302855743,2.7828108063958723,Proficient
6b66f138-fb4a-4c52-8c97-2ed6b5d5ecab,Consultant (Digital Transformation),Bachelor's,3,4575.0,40.5,37,18,0,55,5,60,3.206981648127453,3.514452313569443,3.437321937321937,3.406785038687345,8.05,Meets expectations,0.6207997530974486,6.372017300624552,6.1616996987408905,6.070655270655271,non_pregnant_f,Digital Transformation,Mid,Consultant (Digital Transformation),6.201457423340237,3.140761401216107,3.0933134985082713,Proficient
8b1086af-781a-42a0-8a4a-b220dcc39a83,Senior Consultant (Digital Transformation),Master's,4,4758.33,42.3,45,90,0,67,5,54,3.6743304446678784,3.946821116528413,3.4546058879392216,3.766630869252414,8.18,Meets expectations,0.6240771359871436,6.614846080570619,6.537296754715295,5.458404558404559,non_pregnant_f,Digital Transformation,Senior,Senior Consultant (Digital Transformation),6.2035157978968245,3.4985822311081862,3.5575269818568707,Advanced
fe19a5a3-673f-448e-80a2-02ee15ee9100,Senior Consultant (Cybersecurity),Master's,3,6100.0,29.0,33,0,0,35,5,55,2.391096655840008,2.927611068106229,3.4782905982905987,2.8767926504632366,6.62,Meets expectations,0.6285740552847786,6.522612393423216,6.690858783211486,5.536752136752137,non_pregnant_f,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.250074437795614,2.5629402606029714,2.3436859138945287,Developing
06c00f08-0835-4ed9-9c7b-4b171bd7c7e0,Managing Consultant (Cloud & Infra),Bachelor's,4,8941.67,53.6,38,532,0,94,5,51,4.7520131634264136,3.7993925583192536,3.3977967711301047,4.004859582413572,8.38,Meets expectations,0.6018465772320291,6.122481310391124,6.663855572672956,5.144159544159543,non_pregnant_f,Cloud & Infra,Manager,Managing Consultant (Cloud & Infra),5.976832142407875,3.9598192172058067,4.155905863349497,Advanced
241a653b-a56f-4bbc-b0fe-b8e7bc9216e7,Junior Consultant (Cloud & Infra),High School,3,2833.33,37.7,27,0,0,44,5,67,2.762464955068004,2.943134236384933,3.429021842355176,2.986110973183903,7.57,Meets expectations,0.6085602344562078,5.949423352745212,5.662187741607976,6.7384615384615385,non_pregnant_f,Cloud & Infra,Junior,Junior Consultant (Cloud & Infra),6.116690877604909,2.8034795014444667,2.655745887895304,Proficient
9f1643e3-a8ed-46ef-9b6e-90e44200b9a8,Junior Consultant (Cloud & Infra),High School,2,2341.67,27.2,23,0,0,23,5,68,1.9170856986162892,2.213777129034233,3.447882241215575,2.3715907223451183,6.4,Partially meets,0.6264350605039113,6.235879967951076,5.7999935556039,6.83931623931624,non_pregnant_f,Cloud & Infra,Junior,Junior Consultant (Cloud & Infra),6.291729920957072,2.016758239155524,1.6351048656783882,Needs Improvement
6a5576c1-22ff-4568-a1a4-83d7b5bcd6d2,Junior Consultant (Digital Transformation),High School,3,3150.0,47.6,34,296,0,64,5,67,3.5496224308647566,3.454515703272232,3.415726495726496,3.475289880040842,8.17,Meets expectations,0.6107949673061851,5.967950841070796,5.709707565479547,6.735897435897436,non_pregnant_f,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.137851947482592,3.271840437827394,3.2633669193716024,Proficient
0243b68e-bc31-4ba2-99bc-df6d937def39,Consultant (Cybersecurity),Bachelor's,2,4475.0,22.5,24,0,1,18,5,60,1.7197879848364828,2.3791428062605267,3.402488129154796,2.386005424412168,5.78,Partially meets,0.6055473864261962,6.197578288119333,5.906461812458192,6.063532763532764,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.055857621370095,2.2632208762666046,1.9548494689289129,Developing
39e950a7-6997-4bf1-823b-be0437ef12fc,Consultant (Software Engineering),Bachelor's,3,3716.67,35.6,30,0,0,43,5,61,2.7084691635806504,3.070791747343704,3.4625641025641025,3.040449443258868,7.19,Meets expectations,0.6212787633859423,6.255573927908811,6.17241516028539,6.20997150997151,non_pregnant_f,Software Engineering,Mid,Consultant (Software Engineering),6.212653532721904,2.763411226851942,2.6037639132126844,Proficient
1d46681e-7da0-4ad5-ad07-ed66dd48d95e,Consultant (Cybersecurity),Bachelor's,3,4516.67,27.2,29,0,0,27,5,61,2.090418386520443,2.952708899475097,3.4273884140550805,2.788957648504698,6.49,Partially meets,0.6216783578327209,6.540327658509355,5.944988059788165,6.156410256410256,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.213908658235925,2.5106846568220837,2.275892890601485,Developing
b18d5d76-24ff-4b60-b707-ff18ce1dfa8a,Consultant (Cybersecurity),Bachelor's,3,3516.67,29.1,29,0,0,29,5,62,2.1587826521397018,2.762602449399084,3.461804368471036,2.7212968940356594,6.82,Meets expectations,0.6337219224109427,6.458246973050452,6.293026512195045,6.247578347578348,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.332950610941282,2.3259120610844555,2.0361809366590693,Developing
d4c1061b-e29e-4a6a-a2dd-5531ac0b8c92,Senior Consultant (Software Engineering),Master's,4,5141.67,40.1,43,6,2,66,5,56,3.622169965267496,3.7922847938073496,3.4028490028490026,3.663363187053724,7.88,Meets expectations,0.5979320263519687,5.934366588492497,6.300809744396476,5.656695156695156,non_pregnant_f,Software Engineering,Senior,Senior Consultant (Software Engineering),5.96395716319471,3.6309890499082664,3.729302981014969,Advanced
b7e4cc17-7ada-4240-8630-5c31f701e95f,Consultant (Data & Analytics),Bachelor's,3,4091.67,38.8,36,0,0,54,5,60,3.151547233834323,3.4716293845357304,3.452402659069325,3.3717593942320274,7.93,Meets expectations,0.6189653265259641,6.328227675360468,6.1582053413764815,6.064672364672364,non_pregnant_f,Data & Analytics,Mid,Consultant (Data & Analytics),6.183701793803105,3.123203501708852,3.0705350210982063,Proficient
c3dfa6fd-2b7d-4941-93d4-c382a6553ace,Consultant (Cybersecurity),Bachelor's,3,3516.67,37.4,35,0,0,52,5,60,3.063709130774724,3.323860766774951,3.4483570750237416,3.270714537624641,7.81,Meets expectations,0.611881938265418,6.254833083274838,6.052904835419645,6.037037037037036,non_pregnant_f,Cybersecurity,Mid,Consultant (Cybersecurity),6.11492498524384,3.0898203265835305,3.0272258598768325,Proficient
f1bd58c1-8559-42ed-af7a-35b36d3a78a2,Junior Consultant (Data & Analytics),High School,3,2958.33,34.8,26,0,0,36,5,66,2.43773178062306,3.060685937159524,3.452421652421653,2.952146833251011,7.4,Meets expectations,0.6180817034322204,6.248940616386461,5.72677594077344,6.63105413105413,non_pregnant_f,Data & Analytics,Junior,Junior Consultant (Data & Analytics),6.2022568960713444,2.685336685465919,2.50247507871811,Developing
d2ce3122-ab0d-4358-bc17-88cd8b7133da,Senior Consultant (Cybersecurity),Master's,4,4983.33,39.3,43,0,0,59,5,55,3.376015666729961,3.727291633054527,3.512592592592593,3.5789690350647705,7.96,Meets expectations,0.6394859737229084,6.661732124724054,6.829564316199091,5.576353276353276,non_pregnant_f,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.35588323909214,3.161023396894567,3.1196000945019398,Proficient
27ed2cb0-91e3-48e7-b9e7-6680c0f9cbc9,Managing Consultant (Digital Transformation),Bachelor's,3,6533.33,25.5,24,0,4,33,5,50,2.3134415388881022,2.527370658601127,3.3016334283000948,2.618044476627013,5.96,Partially meets,0.5755879645705704,5.73103337927501,6.415435938125902,5.015384615384615,non_pregnant_f,Digital Transformation,Manager,Managing Consultant (Digital Transformation),5.720617977595175,2.8250640946301826,2.683748335914961,Proficient
